edge_id,source_strut_id,node_u,node_v,phase2b4_automated_review_label,phase2b4_automated_review_status,phase2c_triage_bucket,phase2c_label,phase2c_status,phase2c_confidence_tier,phase2c_reason,phase2c_changed_from_phase2b4,phase2b3_missing_evidence_count,ct_anomaly_rank,ct_missing_material_anomaly_score,occupied_axial_fraction,longest_low_area_gap_fraction,area_mean_voxels2,core_minus_background_contrast,negative_template_residual,bridge_connected_26,threshold_stability_occupied_fraction_range,local_registration_stability_voxels,orientation_key,boundary_bin,spatial_region
E_N002191_N002197,3875,N002191,N002197,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,302,3.35,0.0,1.0,0.0,-0.18823529411764706,1.5,False,0.0,0.0,ori101,boundary,r120
E_N002191_N002211,3902,N002191,N002211,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,303,3.35,0.0,1.0,0.0,-0.495,1.5,False,0.0,0.0,ori101,boundary,r120
E_N002191_N003331,5888,N002191,N003331,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,304,3.35,0.0,1.0,0.0,-0.7838479809976246,1.5,False,0.0,0.0,ori101,boundary,r120
E_N002205_N002225,3930,N002205,N002225,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,307,3.35,0.0,1.0,0.0,-1.005586592178771,1.5,False,0.0,0.0,ori101,boundary,r120
E_N002205_N003345,5916,N002205,N003345,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,308,3.35,0.0,1.0,0.0,-0.5628571428571428,1.5,False,0.0,0.0,ori101,boundary,r120
E_N002205_N003359,5945,N002205,N003359,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,309,3.35,0.0,1.0,0.0,-0.1859903381642512,1.5,False,0.0,0.0,ori101,boundary,r120
E_N002219_N003359,5944,N002219,N003359,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,311,3.35,0.0,1.0,0.0,-0.7033248081841432,1.5,False,0.0,0.0,ori101,boundary,r120
E_N003311_N003331,5890,N003311,N003331,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,312,3.35,0.0,1.0,0.0,-0.612565445026178,1.5,False,0.0,0.0,ori101,boundary,r120
E_N003311_N004465,7905,N003311,N004465,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,313,3.35,0.0,1.0,0.0,-0.41362530413625304,1.5,False,0.0,0.0,ori101,boundary,r121
E_N003325_N003331,5891,N003325,N003331,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,314,3.35,0.0,1.0,0.0,-0.43648960739030024,1.5,False,0.0,0.0,ori101,boundary,r120
E_N003325_N003345,5918,N003325,N003345,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,315,3.35,0.0,1.0,0.0,-0.7873417721518987,1.5,False,0.0,0.0,ori101,boundary,r120
E_N003325_N004465,7904,N003325,N004465,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,316,3.35,0.0,1.0,0.0,-0.8551136363636364,1.5,False,0.0,0.0,ori101,boundary,r121
E_N003325_N004479,7933,N003325,N004479,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,317,3.35,0.0,1.0,0.0,-0.18777292576419213,1.5,False,0.0,0.0,ori101,boundary,r121
E_N003339_N003345,5919,N003339,N003345,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,318,3.35,0.0,1.0,0.0,-0.0931174089068826,1.5,False,0.0,0.0,ori101,boundary,r120
E_N003339_N003359,5946,N003339,N003359,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,319,3.35,0.0,1.0,0.0,-1.3793103448275863,1.5,False,0.0,0.0,ori101,boundary,r120
E_N003339_N004479,7932,N003339,N004479,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,320,3.35,0.0,1.0,0.0,-1.4835526315789473,1.5,False,0.0,0.0,ori101,boundary,r121
E_N003353_N004493,7960,N003353,N004493,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,323,3.35,0.0,1.0,0.0,-1.0660660660660661,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004445_N004465,7906,N004445,N004465,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,326,3.35,0.0,1.0,0.0,-0.9765625,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004445_N005599,9921,N004445,N005599,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,327,3.35,0.0,1.0,0.0,-0.9656084656084656,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004459_N004465,7907,N004459,N004465,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,328,3.35,0.0,1.0,0.0,-0.596401028277635,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004459_N004479,7934,N004459,N004479,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,329,3.35,0.0,1.0,0.0,-1.0726643598615917,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004459_N005599,9920,N004459,N005599,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,330,3.35,0.0,1.0,0.0,-1.4358108108108107,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004459_N005613,9949,N004459,N005613,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,331,3.35,0.0,1.0,0.0,-0.4498977505112474,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004473_N004479,7935,N004473,N004479,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,332,3.35,0.0,1.0,0.0,-0.18859649122807018,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004473_N004493,7962,N004473,N004493,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,333,3.35,0.0,1.0,0.0,-1.5065359477124183,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004473_N005613,9948,N004473,N005613,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,334,3.35,0.0,1.0,0.0,-1.2172131147540983,1.5,False,0.0,0.0,ori101,boundary,r121
E_N004473_N005627,9977,N004473,N005627,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,335,3.35,0.0,1.0,0.0,-0.5201900237529691,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005579_N005599,9922,N005579,N005599,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,338,3.35,0.0,1.0,0.0,-1.1097922848664687,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005579_N006733,11937,N005579,N006733,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,339,3.35,0.0,1.0,0.0,-1.064516129032258,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005593_N005599,9923,N005593,N005599,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,340,3.35,0.0,1.0,0.0,-0.8520408163265306,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005593_N005613,9950,N005593,N005613,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,341,3.35,0.0,1.0,0.0,-1.4411764705882353,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005593_N006733,11936,N005593,N006733,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,342,3.35,0.0,1.0,0.0,-1.4557823129251701,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005593_N006747,11965,N005593,N006747,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,343,3.35,0.0,1.0,0.0,-0.8888888888888888,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005607_N005613,9951,N005607,N005613,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,344,3.35,0.0,1.0,0.0,-0.7216981132075472,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005607_N005627,9978,N005607,N005627,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,345,3.35,0.0,1.0,0.0,-1.5572519083969465,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005607_N006747,11964,N005607,N006747,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,346,3.35,0.0,1.0,0.0,-1.6326530612244898,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005607_N006761,11993,N005607,N006761,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,347,3.35,0.0,1.0,0.0,-0.4472361809045226,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005621_N005627,9979,N005621,N005627,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,348,3.35,0.0,1.0,0.0,-0.25542168674698795,1.5,False,0.0,0.0,ori101,boundary,r121
E_N005621_N006761,11992,N005621,N006761,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,349,3.35,0.0,1.0,0.0,-0.9866666666666667,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006713_N006733,11938,N006713,N006733,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,351,3.35,0.0,1.0,0.0,-1.5306859205776173,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006713_N007867,13953,N006713,N007867,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,352,3.35,0.0,1.0,0.0,-1.0899182561307903,1.5,False,0.0,0.0,ori101,boundary,r122
E_N006727_N006733,11939,N006727,N006733,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,353,3.35,0.0,1.0,0.0,-0.9651898734177216,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006727_N006747,11966,N006727,N006747,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,354,3.35,0.0,1.0,0.0,-1.7112068965517242,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006727_N007867,13952,N006727,N007867,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,355,3.35,0.0,1.0,0.0,-1.7397769516728625,1.5,False,0.0,0.0,ori101,boundary,r122
E_N006727_N007881,13981,N006727,N007881,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,356,3.35,0.0,1.0,0.0,-0.4295774647887324,1.5,False,0.0,0.0,ori101,boundary,r122
E_N006741_N006747,11967,N006741,N006747,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,357,3.35,0.0,1.0,0.0,-0.5472103004291845,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006741_N006761,11994,N006741,N006761,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,358,3.35,0.0,1.0,0.0,-1.4008620689655173,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006741_N007881,13980,N006741,N007881,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,359,3.35,0.0,1.0,0.0,-1.5887445887445888,1.5,False,0.0,0.0,ori101,boundary,r122
E_N006741_N007895,14009,N006741,N007895,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,360,3.35,0.0,1.0,0.0,-0.47745358090185674,1.5,False,0.0,0.0,ori101,boundary,r122
E_N006755_N006761,11995,N006755,N006761,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,361,3.35,0.0,1.0,0.0,-0.30930930930930933,1.5,False,0.0,0.0,ori101,boundary,r121
E_N006755_N007895,14008,N006755,N007895,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,362,3.35,0.0,1.0,0.0,-1.325088339222615,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007847_N007867,13954,N007847,N007867,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,366,3.35,0.0,1.0,0.0,-1.1852861035422344,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007847_N009001,15969,N007847,N009001,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,367,3.35,0.0,1.0,0.0,-0.7943661971830986,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007861_N007867,13955,N007861,N007867,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,368,3.35,0.0,1.0,0.0,-1.0384615384615385,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007861_N007881,13982,N007861,N007881,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,369,3.35,0.0,1.0,0.0,-1.6779661016949152,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007861_N009001,15968,N007861,N009001,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,370,3.35,0.0,1.0,0.0,-1.1724137931034482,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007861_N009015,15997,N007861,N009015,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,371,3.35,0.0,1.0,0.0,-0.9571788413098237,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007875_N007881,13983,N007875,N007881,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,372,3.35,0.0,1.0,0.0,-0.6807511737089202,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007875_N007895,14010,N007875,N007895,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,373,3.35,0.0,1.0,0.0,-1.2635658914728682,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007875_N009015,15996,N007875,N009015,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,374,3.35,0.0,1.0,0.0,-1.297805642633229,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007875_N009029,16025,N007875,N009029,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,375,3.35,0.0,1.0,0.0,-0.578005115089514,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007889_N007895,14011,N007889,N007895,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,376,3.35,0.0,1.0,0.0,-0.43673469387755104,1.5,False,0.0,0.0,ori101,boundary,r122
E_N007889_N009029,16024,N007889,N009029,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,377,3.35,0.0,1.0,0.0,-1.2222222222222223,1.5,False,0.0,0.0,ori101,boundary,r122
E_N008309_N008313,14755,N008309,N008313,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,379,3.35,0.0,1.0,0.0,-0.08,1.5,False,0.0,0.0,ori011,boundary,r202
E_N008981_N009001,15970,N008981,N009001,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,382,3.35,0.0,1.0,0.0,-1.4952076677316295,1.5,False,0.0,0.0,ori101,boundary,r122
E_N008981_N010135,18289,N008981,N010135,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,383,3.35,0.0,1.0,0.0,-1.2164383561643837,1.5,False,0.0,0.0,ori101,boundary,r122
E_N008995_N009001,15971,N008995,N009001,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,384,3.35,0.0,1.0,0.0,-0.8338870431893688,1.5,False,0.0,0.0,ori101,boundary,r122
E_N008995_N009015,15998,N008995,N009015,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,385,3.35,0.0,1.0,0.0,-0.896875,1.5,False,0.0,0.0,ori101,boundary,r122
E_N008995_N010135,18288,N008995,N010135,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,386,3.35,0.0,1.0,0.0,-1.2649006622516556,1.5,False,0.0,0.0,ori101,boundary,r122
E_N008995_N010149,18321,N008995,N010149,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,387,3.35,0.0,1.0,0.0,-0.8125,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009009_N009015,15999,N009009,N009015,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,388,3.35,0.0,1.0,0.0,-0.6252873563218391,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009009_N009029,16026,N009009,N009029,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,389,3.35,0.0,1.0,0.0,-1.0880281690140845,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009009_N010149,18320,N009009,N010149,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,390,3.35,0.0,1.0,0.0,-1.01171875,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009009_N010163,18353,N009009,N010163,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,391,3.35,0.0,1.0,0.0,-0.8814016172506739,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009023_N009029,16027,N009023,N009029,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,392,3.35,0.0,1.0,0.0,-0.6074766355140186,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009023_N010163,18352,N009023,N010163,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,393,3.35,0.0,1.0,0.0,-1.3834808259587021,1.5,False,0.0,0.0,ori101,boundary,r122
E_N009317_N009321,16623,N009317,N009321,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,394,3.35,0.0,1.0,0.0,-0.11052631578947368,1.5,False,0.0,0.0,ori011,boundary,r202
E_N009443_N009447,16879,N009443,N009447,auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,possible_missing_boundary,phase2c_auto_supported_possible_unintended_missing,auto_supported_spotcheck_recommended,high,phase2b4_possible_missing_preserved,false,7,396,3.35,0.0,1.0,0.0,-0.18032786885245902,1.5,False,0.0,0.0,ori011,boundary,r202
